"ï»¿""Name""",size,Category,Quantity_Available,Retail,Case Retail,Case Pack
HARDYWOOD CHRISTMAS MORNING,750 ML BTL,CRAFT,0.00,10.9500,112.9900,12
HARDYWOOD KENTUCKY CHRISTMAS,750 ML BTL,CRAFT,0.00,14.4500,149.4900,12
BRUERY AUTUMN MAPLE,750 ML BTL,CRAFT,0.00,10.8500,111.9900,12
BRUERY RUEUZE,750 ML BTL,CRAFT,12.00,20.0500,209.9900,12
EVOLUTION RISEUP IMPERIAL STOUT,750 ML BTL,CRAFT,9.00,11.3500,115.9900,12
THOMAS CREEK CONDUPLICO,750 ML BTL,CRAFT,0.00,4.9700,59.6400,12
BREW WORKS BARREL AGED RUDE ELF,750 ML BTL,CRAFT,0.00,11.9500,122.9900,12
BRUERY SOUR IN THE RYE,750 ML BTL,CRAFT,8.00,20.0500,206.9900,12
BROOKLYN LOCAL 1,750 ML BTL,CRAFT,10.00,10.2500,105.9900,12
WEYERBACHER BLASPHEMY,750 ML BTL,CRAFT,0.00,8.4500,86.9900,12
WEYERBACHER RISERVA,750 ML BTL,CRAFT,51.00,21.5500,222.9900,12
WEYERBACHER ALTHEA,750 ML BTL,CRAFT,0.00,7.5500,76.9900,12
HARDYWOOD GINGERBREAD STOUT,750 ML BTL,CRAFT,0.00,10.9500,112.9900,12
SIERRA NEVADA ESTATE,750 ML BTL,CRAFT,0.00,8.2500,84.9900,12
HUBBARDS CAVE COFFEE AND CAKES,750 ML BTL,CRAFT,10.00,16.2500,168.9900,12
MANAYUNK SOUR IS THE NEW BLACK,750 ML BTL,CRAFT,10.00,10.7500,110.9900,12
LICKING HOLE CREEK REDNECK WEDDING,750 ML BTL,CRAFT,10.00,15.5500,159.9900,12
EVOLUTION BARREL AGED RISE UP,750 ML BTL,CRAFT,14.00,14.3500,146.9900,12
VICTORY WISDOMS HOUR,750 ML BTL,CRAFT,14.00,17.8500,184.9900,12
ROGUE DOUBLE CHOCOLATE,750 ML BTL,CRAFT,2.00,14.0500,144.9900,12
DUVEL,750 ML BTL,CRAFT,9.00,11.3500,116.9900,12
BRUERY FRUCHT BOYSENBERRY,750 ML BTL,CRAFT,0.00,12.6500,130.9500,12
BREW WORKS BOURBON BARREL AGED RUDE ELF,750 ML BTL,CRAFT,0.00,11.9500,124.4900,12
UNE ANNEE LE SEUL XXI,750 ML BTL,CRAFT,9.00,12.1500,125.9900,12
PERENNIAL SUBURBAN BEVERAGE,750 ML BTL,CRAFT,0.00,12.7900,129.2900,12
COUNCIL BREWING MODERN MAGIC,750 ML BTL,CRAFT,8.00,19.8500,203.9900,12
LICKING HOLE CREEK SPIT ROASTER,750 ML BTL,CRAFT,12.00,12.0500,123.9900,12
EVOLUTION NOVEAU ROUGE,750 ML BTL,CRAFT,10.00,18.8500,193.9900,12
PERENNIAL SUMP COFFEE STOUT,750 ML BTL,CRAFT,0.00,22.6500,270.9900,12
UNE ANNEE LE SEUL XVIII BLUEBERRY PASSIONFRUIT,750 ML BTL,CRAFT,0.00,12.1500,125.9900,12
BROOKLYN TRIPEL BURNER,750 ML BTL,CRAFT,11.00,22.4500,230.9900,12
SLY FOX INCUBUS,750 ML BTL,CRAFT,2.00,8.3500,85.9900,12
PROPOLIS BREWING CEDAR,750 ML BTL,CRAFT,8.00,16.4500,169.9900,12
VICTORY ANNIVERSARY 20 IMP PILS,750 ML BTL,CRAFT,0.00,3.9700,47.6400,12
BROOKLYN BLACK OPS,750 ML BTL,CRAFT,11.00,26.5500,278.6875,12
FOUNDERS BLUSHING MONK,750 ML BTL,CRAFT,8.00,16.9500,174.9900,12
BRUERY 9 LADIES DANCING,750 ML BTL,CRAFT,0.00,10.9500,115.9900,12
BRUERY TART OF DARKNESS,750 ML BTL,CRAFT,5.00,20.0500,206.9900,12
ALESMITH DECADENCE ALE,750 ML BTL,CRAFT,4.00,12.6500,129.9900,12
TWO ROADS BOG WILD,750 ML BTL,CRAFT,0.00,4.9700,59.6400,12
BRUERY VANILLA & MASH,750 ML BTL,CRAFT,0.00,19.8500,202.9900,12
BRUERY SHARE THIS,750 ML BTL,CRAFT,5.00,15.0500,155.9900,12
LEFT HAND WEKKEN SOUR DE PROEF COLLAB,750 ML BTL,CRAFT,5.00,15.9500,83.9900,6
DOGFISH AMERICAN BEAUTY,750 ML BTL,CRAFT,0.00,13.0500,131.9900,12
VICTORY WHITE MONKEY,750 ML BTL,CRAFT,12.00,20.4500,209.9900,12
FLYING FISH EXIT 9,750 ML BTL,CRAFT,0.00,8.0500,82.4900,12
BROOKLYN CLOAKING DEVICE,750 ML BTL,CRAFT,10.00,22.4500,230.9900,12
AGAINST THE GRAIN FRUITIS THE FARMER BEESCAKE,750 ML BTL,CRAFT,0.00,24.9900,258.9900,12
UNE ANNEE LE SEUL XI,750 ML BTL,CRAFT,0.00,12.1500,125.9900,12
BEACH HAUS DAY PARADE,750 ML BTL,CRAFT,0.00,3.9700,47.6400,12
PERENNIAL OWEN,750 ML BTL,CRAFT,0.00,15.2900,156.2900,12
NEBRASKA HOPANOMALY,750 ML BTL,CRAFT,0.00,15.9500,166.9900,12
OLD FORGE IMPERIAL IPA,750 ML BTL,CRAFT,0.00,10.6500,109.9900,12
OMMEGANG GAME OF THRONES WINTER IS HERE,750 ML BTL,CRAFT,0.00,9.4500,97.9900,12
BRUERY MASH & COCONUT,750 ML BTL,CRAFT,7.00,23.2500,240.9900,12
HUBBARDS CAVE FRESH IIPA V8,750 ML BTL,CRAFT,-1.00,10.6500,108.9900,12
INTANGIBLE ALES BAD NEWS BREW,750 ML BTL,CRAFT,12.00,18.3500,189.9900,12
SIERRA NEVADA TRIP IN THE WOODS BARREL AGED NARWHAL,750 ML BTL,CRAFT,0.00,20.5500,210.9900,12
SIERRA NEVADA TRIP IN THE WOODS BARREL AGED BIGFOOT,750 ML BTL,CRAFT,12.00,20.5500,210.9900,12
VICTORY JUBILEE,750 ML BTL,CRAFT,0.00,3.9700,47.6400,12
BROOKLYN LOCAL 2,750 ML BTL,CRAFT,11.00,10.1500,103.9900,12
ROGUE VOODOO DOUGHNUT GRAPE GUERILLA,750 ML BTL,CRAFT,0.00,4.9700,59.6400,12
FLYING FISH EXIT 15,750 ML BTL,CRAFT,0.00,9.0500,92.9900,12
FLYING FISH EXIT 18,750 ML BTL,CRAFT,7.00,4.9700,59.6400,12
WEYERBACHER VIRIDIS,750 ML BTL,CRAFT,0.00,7.0500,71.9900,12
FLYING FISH EXIT 13,750 ML BTL,CRAFT,0.00,8.0500,82.4900,12
LICKING HOLE CREEK VANILLA VIRGINIA BLACK BEAR,750 ML BTL,CRAFT,6.00,12.0500,123.9900,12
LICKING HOLE CREEK VIRGINIA BLACK BEAR,750 ML BTL,CRAFT,12.00,12.0500,123.9900,12
HUBBARDS CAVE FRESH IIPA V7,750 ML BTL,CRAFT,0.00,10.6500,108.9900,12
AGAINST THE GRAIN JACKYALE,750 ML BTL,CRAFT,4.00,19.9500,205.9900,12
MANAYUNK 21ST ANNIVERSARY,750 ML BTL,CRAFT,8.00,10.7500,110.9900,12
KASTEEL ROUGE,750 ML BTL,CRAFT,0.00,11.7500,120.9900,12
HUBBARDS CAVE FRESH IIPA,750 ML BTL,CRAFT,0.00,3.9700,47.6400,12
BEACH HAUS STATIONPORTER,750 ML BTL,CRAFT,0.00,3.9700,47.6400,12
FOUNDERS KBS,750 ML BTL,CRAFT,38.00,20.9900,217.9900,12
SLY FOX NIHILIST IMPERIAL STOUT,750 ML BTL,CRAFT,8.00,9.3500,95.4900,12
OMMEGANG GAME OF THRONES TAKE THE BLACK STOUT,750 ML BTL,CRAFT,0.00,9.4500,96.9900,12
BREW WORKS BOURBON BARREL AGED DEVIOUS,750 ML BTL,CRAFT,10.00,12.0500,124.9900,12
VICTORY TART TEN,750 ML BTL,CRAFT,3.00,9.8500,101.9900,12
BRUERY MELANGE #14,750 ML BTL,CRAFT,4.00,23.9500,249.9900,12
OMMEGANG GAME OF THRONES VALAR DOHAERIS,750 ML BTL,CRAFT,0.00,9.4500,96.9900,12
CASCADE KRIEK,750 ML BTL,CRAFT,7.00,22.1500,228.9900,12
CASCADE STRAWBERRY,750 ML BTL,CRAFT,10.00,22.1500,228.9900,12
WEYERBACHER TANGO,750 ML BTL,CRAFT,0.00,7.7500,79.9900,12
BREW WORKS MONKEY WRENCH,750 ML BTL,CRAFT,11.00,8.7500,89.9900,12
INTANGIBLE ALES GOOSE,750 ML BTL,CRAFT,12.00,18.3500,189.9900,12
HUBBARDS CAVE FRESH IIPA V12,750 ML BTL,CRAFT,0.00,10.6500,109.9900,12
BOULEVARD LOVE CHILD #8,750 ML BTL,CRAFT,9.00,19.9500,207.9900,12
LICKING HOLE CREEK MAGNIFICENT PAGAN BEAST,750 ML BTL,CRAFT,5.00,16.1500,165.9900,12
OMMEGANG GAME OF THRONES HAND OF THE QUEEN,750 ML BTL,CRAFT,30.00,10.9900,113.9900,12
BRUERY SHARE THIS O.C.,750 ML BTL,CRAFT,4.00,15.0500,155.9900,12
OLD FORGE TRIPEL CERISE,750 ML BTL,CRAFT,0.00,10.6500,109.9900,12
NEBRASKA FATHEAD,750 ML BTL,CRAFT,0.00,15.9500,166.9900,12
HARDYWOOD BOURBON GINGERBREAD STOUT,750 ML BTL,CRAFT,0.00,14.4500,149.9900,12
BRUERY 10 LORDS A LEAPING,750 ML BTL,CRAFT,0.00,11.8500,122.9900,12
UNE ANNEE LE GRANDE MONDE 1,750 ML BTL,CRAFT,19.00,19.6500,202.9900,12
TWO ROADS CONNTCKY LIGHTNING,750 ML BTL,CRAFT,0.00,4.9700,59.6400,12
FLYING FISH EXIT 2 ROSEMARY DIPA,750 ML BTL,CRAFT,0.00,4.9700,59.6400,12
ROGUE SRIRACHA STOUT,750 ML BTL,CRAFT,0.00,13.9500,145.9900,12
FLYING FISH 350 ALE,750 ML BTL,CRAFT,-1.00,1.9700,23.6400,12
BLACKBERRY FARMS CLASSIC,750 ML BTL,CRAFT,2.00,16.1500,165.9900,12
VICTORY V-TWELVE,750 ML BTL,CRAFT,0.00,9.8500,101.9900,12
RIVERHORSE BARREL AGED STOUTY STOUT 2.0,750 ML BTL,CRAFT,8.00,16.3500,168.4900,12
BRUERY MISCHIEF,750 ML BTL,CRAFT,0.00,9.5500,97.9900,12
GOOSE CLASS OF 88,750 ML BTL,CRAFT,0.00,20.0500,199.9500,12
VICTORY DEEP COCOA,750 ML BTL,CRAFT,0.00,9.7500,99.9900,12
FOUNDERS MANGO MAGNIFICO,750 ML BTL,CRAFT,0.00,4.9700,59.6400,12
GOOSE ISLAND GILLIAN,765 ML BTL,CRAFT,10.00,30.4500,312.9900,12
GOOSE ISLAND HALIA,765 ML BTL,CRAFT,8.00,25.2500,259.9900,12
OMMEGANG VARIETY,8/12 OZ BTL,CRAFT,7.00,20.9500,53.9900,3
SIXPOINT LO-RES,8/12 OZ CAN,CRAFT,0.00,15.7500,40.9900,3
TIM TAYLORS BOLT MAKER,8/16 OZ BTL,CRAFT,0.00,40.0500,68.9900,2
SPRECHER BRITISH VARIETY,8/16 OZ BTL,CRAFT,0.00,16.9900,31.9900,2
SPRECHER BAVARIAN VARIETY,8/16 OZ BTL,CRAFT,0.00,16.9900,31.9900,2
STARR HILL BOOM BOX VARIETY,8/16 OZ CAN,CRAFT,11.00,13.9900,40.9900,3
RIVERTOWNE FANDEMONIUM,8/16 OZ CAN,CRAFT,0.00,14.5500,37.4900,3
OLD FORGE NO SOCKS,8/16 OZ CAN,CRAFT,0.00,19.9500,53.2900,3
OLD FORGE CHEERS,8/16 OZ CAN,CRAFT,0.00,7.9700,20.9700,3
SOUTHERN TIER 8 DAYS A WEEK,8/16 OZ CAN,CRAFT,72.00,10.9500,28.4900,3
SPRINGHOUSE MARTIANS,8/16 OZ CAN,CRAFT,0.00,20.2500,51.9900,3
SPRINGHOUSE KERPLUNK,8/16 OZ CAN,CRAFT,0.00,20.2500,51.9900,3
RIVERTOWNE ALWAYS HOME GAME PITT,8/16 OZ CAN,CRAFT,0.00,15.4900,39.9900,3
RIVERTOWNE ALWAYS HOME GAME,8/16 OZ CAN,CRAFT,0.00,8.6500,21.9700,3
OLD FORGE UNDERHOP,8/16 OZ CAN,CRAFT,0.00,21.1500,53.9900,3
OLD FORGE VARIETY,8/16 OZ CAN,CRAFT,0.00,17.6500,44.9900,3
OLD FORGE PLOWSHIRE,8/16 OZ CAN,CRAFT,0.00,15.9900,45.9900,3
UINTA TRIO CAN VARIETY,9/12 OZ CAN,CRAFT,0.00,15.0500,25.9900,2
VIVANT VARIETY,9/16 OZ CAN,CRAFT,0.00,21.4500,36.9900,2
YUENGLING BLACK & TAN,1/2 KEG,DOMESTIC,0.00,104.9500,104.9500,1
MILLER 64,1/2 KEG,DOMESTIC,0.00,102.9500,102.9500,1
YUENGLING LAGER LIGHT,1/2 KEG,DOMESTIC,1.00,104.9500,104.9500,1
BUD LIGHT,1/2 KEG,DOMESTIC,4.00,99.9500,99.9500,1
MICHELOB,1/2 KEG,DOMESTIC,0.00,112.8500,112.8500,1
MILLER HIGH LIFE,1/2 KEG,DOMESTIC,0.00,87.9500,87.9500,1
FORGOTTEN BOARDWALK FUNNEL CAKE,1/2 KEG,DOMESTIC,0.00,0.0000,0.0000,1
LIONSHEAD,1/2 KEG,DOMESTIC,2.00,68.9900,68.9900,1
MICHELOB ULTRA,1/2 KEG,DOMESTIC,2.00,109.9900,109.9900,1
MILLER GENUINE DRAFT,1/2 KEG,DOMESTIC,0.00,104.9500,104.9500,1
MILLER LITE,1/2 KEG,DOMESTIC,6.00,104.9500,104.9500,1
YUENGLING OKTOBERFEST,1/2 KEG,DOMESTIC,0.00,118.9500,118.9500,1
LANDSHARK LAGER,1/2 KEG,DOMESTIC,2.00,132.9500,132.9500,1
BUSCH LIGHT,1/2 KEG,DOMESTIC,1.00,96.9500,96.9500,1
STRAUB LAGER,1/2 KEG,DOMESTIC,0.00,95.9900,95.9900,1
GENESEE LIGHT,1/2 KEG,DOMESTIC,0.00,66.5000,66.5000,1
NATURAL LIGHT,1/2 KEG,DOMESTIC,2.00,63.9900,63.9900,1
STRAUB LIGHT,1/2 KEG,DOMESTIC,0.00,69.9500,69.9500,1
BUDWEISER,1/2 KEG,DOMESTIC,5.00,90.9500,90.9500,1
MICHELOB LIGHT 1/2 KEG,1/2 KEG,DOMESTIC,0.00,112.8500,112.8500,1
LIONSHEAD LIGHT,1/2 KEG,DOMESTIC,2.00,68.9900,68.9900,1
MICHELOB AMBER BOCK,1/2 KEG,DOMESTIC,0.00,126.9500,126.9500,1
HAMM'S,1/2 KEG,DOMESTIC,0.00,60.9900,60.9900,1
YUENGLING PREMIUM,1/2 KEG,DOMESTIC,2.00,70.9900,70.9900,1
ROLLING ROCK,1/2 KEG,DOMESTIC,0.00,101.9500,101.9500,1
MILWAUKEES BEST LIGHT,1/2 KEG,DOMESTIC,0.00,77.9500,77.9500,1
BUSCH,1/2 KEG,DOMESTIC,0.00,79.9900,79.9900,1
YUENGLING IPL,1/2 KEG,DOMESTIC,0.00,109.9900,109.9900,1
BUD LIGHT LIME,1/2 KEG,DOMESTIC,0.00,119.9500,119.9500,1
YUENGLING LAGER,1/2 KEG,DOMESTIC,1.00,105.9500,105.9500,1
COORS BANQUET,1/2 KEG,DOMESTIC,1.00,109.9500,109.9500,1
OLD MILWAUKEE,1/2 KEG,DOMESTIC,0.00,81.4900,81.4900,1
PABST,1/2 KEG,DOMESTIC,2.00,91.9500,91.9500,1
GENESEE BREWHOUSE,1/4 KEG,DOMESTIC,0.00,131.9900,131.9900,1
YUENGLING PORTER,1/4 KEG,DOMESTIC,1.00,67.9900,67.9900,1
YUENGLING CHESTERFIELD,1/4 KEG,DOMESTIC,2.00,68.9900,68.9900,1
YUENGLING PREMIUM LIGHT,1/4 KEG,DOMESTIC,4.00,47.9900,47.9900,1
GENESEE CREAM ALE,1/4 KEG,DOMESTIC,2.00,42.9500,42.9500,1
GENESEE BREWHOUSE COFFEE STOUT,1/6 KEG,DOMESTIC,1.00,75.9500,75.9500,1
GENESEE BREWHOUSE CHOCOLATE SCOTCH,1/6 KEG,DOMESTIC,0.00,100.9500,100.9500,1
GENESEE BREWHOUSE IMPERIAL BLACK IPA,1/6 KEG,DOMESTIC,0.00,131.9900,131.9900,1
GENESEE BREWHOUSE SMASH,1/6 KEG,DOMESTIC,0.00,76.9900,76.9900,1
REDDS APPLE ALE,1/6 KEG,DOMESTIC,0.00,63.5000,63.5000,1
STRAUB VARIETY ADVENTURE SERIES #1,12/12 OZ BTL,DOMESTIC,3.00,17.4900,32.9900,2
IRON CITY,12/12 OZ BTL,DOMESTIC,0.00,13.4900,25.4900,2
BUDWEISER 1933 REPEAL RESERVE,12/12 OZ BTL,DOMESTIC,0.00,13.9900,26.2900,2
BUD LIGHT ORANGE,12/12 OZ BTL,DOMESTIC,5.00,12.4900,23.4900,2
MILLER FORTUNE,12/12 OZ BTL,DOMESTIC,0.00,13.9900,26.9900,2
STRAUB TOBERFEST,12/12 OZ BTL,DOMESTIC,0.00,17.9900,33.9900,2
STRAUB IPL,12/12 OZ BTL,DOMESTIC,0.00,17.7900,33.4900,2
MILLER HIGH LIFE LIGHT,12/12 OZ BTL,DOMESTIC,28.00,9.9900,18.7900,2
MICHELOB ULTRA PURE GOLD,12/12 OZ BTL,DOMESTIC,2.00,14.4900,27.4900,2
MOLSON ICE,12/12 OZ BTL,DOMESTIC,5.00,11.1900,20.9900,2
MOLSON CANADIAN,12/12 OZ BTL,DOMESTIC,38.00,11.1900,20.9900,2
BUD 1933 AMBER,12/12 OZ BTL,DOMESTIC,0.00,13.9900,26.2900,2
MICHELOB ULTRA AMBER,12/12 OZ BTL,DOMESTIC,5.00,12.9900,23.9900,2
STEGMAIER PORTER,12/12 OZ BTL,DOMESTIC,0.00,15.9900,30.2900,2
BUD LIGHT PLATINUM,12/12 OZ BTL,DOMESTIC,14.00,12.4900,23.4900,2
MOLSON GOLDEN,12/12 OZ BTL,DOMESTIC,34.00,11.1900,20.9900,2
MOLSON CANADIAN LIGHT,12/12 OZ BTL,DOMESTIC,4.00,11.1900,20.9900,2
GENESEE OKTOBERFEST,12/12 OZ CAN,DOMESTIC,0.00,7.4900,13.7900,2
MILWAUKEES BEST,12/12 OZ CAN,DOMESTIC,0.00,3.9700,6.9700,2
BUD ICE,12/12 OZ CAN,DOMESTIC,0.00,11.2900,21.9900,2
COORS EXTRA GOLD,12/12 OZ CAN,DOMESTIC,2.00,9.4900,17.9900,2
HURRICANE,12/12 OZ CAN,DOMESTIC,28.00,6.2900,11.7900,2
BUD LIGHT RITA MANGO-RITA,12/12 OZ CAN,DOMESTIC,0.00,15.4900,29.9900,2
PABST APA,12/12 OZ CAN,DOMESTIC,1.00,15.9900,30.4900,2
BUD LIGHT RITA STRAW-BER-RITA,12/12 OZ CAN,DOMESTIC,0.00,15.4900,29.9900,2
MICH ULTRA LIME CACTUS,12/12 OZ CAN,DOMESTIC,2.00,12.2900,23.2900,2
BUD LIGHT RITA RAZ-BER-RITA,12/12 OZ CAN,DOMESTIC,0.00,15.4900,20.9900,2
NATTY DADDY,12/12 OZ CAN,DOMESTIC,0.00,5.4900,10.4900,2
NATURAL ICE,12/12 OZ CAN,DOMESTIC,0.00,7.9900,14.7900,2
DUQUESNE JOE PATERNO,12/12 OZ CAN,DOMESTIC,0.00,5.9700,9.9700,2
BUD LIGHT RITA LIME-A-RITA,12/12 OZ CAN,DOMESTIC,0.00,15.4900,29.9900,2
BUD LIGHT RITA CHERRY-A-RITA,12/12 OZ CAN,DOMESTIC,0.00,14.9900,28.9900,2
BUD LIGHT RITA LEMONADE-A-RITA,12/12 OZ CAN,DOMESTIC,0.00,15.4900,20.9900,2
GENESEE BOCK,12/12 OZ CAN,DOMESTIC,3.00,7.4900,13.7900,2
STEEL RESERVE,12/12 OZ CAN,DOMESTIC,13.00,8.1900,15.7900,2
GENESEE KOLSCH,12/12 OZ CAN,DOMESTIC,15.00,7.4900,13.7900,2
BUD LIGHT ALUMINUM TWIST,12/16 OZ BTL,DOMESTIC,10.00,13.4900,25.4900,2
STEEL RESERVE HG LAGER,12/24 OZ CAN,DOMESTIC,0.00,14.9900,14.9900,1
COLT 45 MALT,12/40 OZ BTL,DOMESTIC,0.00,27.9900,27.9900,1
ST IDES,12/40 OZ BTL,DOMESTIC,0.00,26.9900,26.9900,1
MICKEYS MALT,12/40 OZ BTL,DOMESTIC,0.00,27.9900,27.9900,1
OLD ENGLISH HIGH GRVTY,12/40 OZ BTL,DOMESTIC,0.00,25.9900,25.9900,1
COLT DOUBLE MALT,12/40 OZ BTL,DOMESTIC,0.00,27.9900,27.9900,1
MICKEYS ICE,12/40 OZ BTL,DOMESTIC,0.00,27.9900,27.9900,1
OLD ENGLISH,12/40 OZ BTL,DOMESTIC,0.00,25.5900,25.5900,1
BOXER,15/12 OZ CAN,DOMESTIC,0.00,7.9900,7.9900,1
BOXER LIGHT,15/12 OZ CAN,DOMESTIC,0.00,7.9900,7.9900,1
GOLDEN ROAD MANGO,15/12 OZ CAN,DOMESTIC,18.00,18.4900,18.4900,1
NEW BELGIUM DAYBLAZER,15/12 OZ CAN,DOMESTIC,2.00,19.9900,19.9900,1
LONG TRAIL HOPPER IPA,18/12 OZ CAN,DOMESTIC,1.00,19.9900,19.9900,1
STEGMAIER GOLD,18/16 OZ CAN,DOMESTIC,0.00,12.9900,12.9900,1
GENESEE BEER,18/16 OZ CAN,DOMESTIC,0.00,8.9700,8.9700,1
BUDWEISER ALUMINUM,20/16 OZ BTL,DOMESTIC,0.00,18.9900,18.9900,1
BUD LIGHT ALUMINUM,20/16 OZ BTL,DOMESTIC,0.00,18.9900,18.9900,1
IRON CITY LIGHT 24 OZ,24 OZ CAN,DOMESTIC,24.00,1.7900,18.4900,12
BOXER ICE,24 OZ CAN,DOMESTIC,1.00,0.5000,12.0000,24
GENESEE ICE,24 OZ CAN,DOMESTIC,20.00,1.1500,10.5900,12
ICEHOUSE,24 OZ CAN,DOMESTIC,261.00,0.9400,9.2900,12
BUD BLACK CROWN,24/12 OZ BTL,DOMESTIC,0.00,8.9700,8.9700,1
STEGMAIER VARIETY,24/12 OZ BTL,DOMESTIC,0.00,26.5900,26.5900,1
STRAUB HEFE,24/12 OZ BTL,DOMESTIC,0.00,19.9700,19.9700,1
GENESEE HERITAGE VARIETY,24/12 OZ BTL,DOMESTIC,0.00,12.5900,12.5900,1
GENESEE 12 HORSE ALE,24/12 OZ BTL,DOMESTIC,0.00,15.9900,15.9900,1
MILLER LITE STEINIES,24/12 OZ BTL,DOMESTIC,0.00,23.9900,23.9900,1
BUD WOOD CRATE,24/12 OZ BTL,DOMESTIC,0.00,42.9900,42.9900,1
YUENGLING VARIETY,24/12 OZ BTL,DOMESTIC,0.00,22.2900,22.2900,1
MINHAS VARIETY,24/12 OZ BTL,DOMESTIC,0.00,19.4900,19.4900,1
MICHELOB LIGHT,24/12 OZ BTL *4/6 PACK*,DOMESTIC,0.00,25.2900,25.2900,1
MILLER HIGH LIFE *4/6 PACK*,24/12 OZ BTL *4/6 PACK*,DOMESTIC,0.00,19.2900,19.2900,1
BLACK LABEL,24/12 OZ CAN,DOMESTIC,8.00,15.7900,15.7900,1
BUD LIGHT W/LIME COOLER BAG,24/12 OZ CAN,DOMESTIC,0.00,22.2900,22.2900,1
MOUNTAIN CREST LAGER,24/12 OZ CAN,DOMESTIC,0.00,6.9700,6.9700,1
PENNSLYVANIA STYLE LAGER,24/12 OZ CAN,DOMESTIC,0.00,9.7900,9.7900,1
NATTY DADDY (dont sell),24/12 OZ CAN,DOMESTIC,0.00,9.9900,9.9900,1
OLD GERMAN BEER,24/12 OZ CAN,DOMESTIC,71.00,10.7900,10.7900,1
PENNSLYVANIA STYLE ICE,24/12 OZ CAN,DOMESTIC,0.00,9.7900,9.7900,1
BUD SELECT 55,24/12 OZ CAN,DOMESTIC,0.00,17.4900,17.4900,1
MILWAUKEES BEST ICE,24/12 OZ CAN,DOMESTIC,0.00,10.9700,10.9700,1
AMERICAN LIGHT,24/12 OZ CAN,DOMESTIC,0.00,13.2900,13.2900,1
AMERICAN BEER,24/12 OZ CAN,DOMESTIC,1.00,13.2900,13.2900,1
PENNSLYVANIA STYLE LIGHT,24/12 OZ CAN,DOMESTIC,0.00,9.7900,9.7900,1
SCHMIDTS,24/12 OZ CAN,DOMESTIC,22.00,14.6900,14.6900,1
BUD LIGHT ST PATTYS DAY ALUMINUM,24/16 OZ ALUM,DOMESTIC,1.00,22.9900,22.9900,1
BUDWEISER ST PATTYS DAY ALUMINUM,24/16 OZ ALUM,DOMESTIC,3.00,22.9900,22.9900,1
OLD GERMAN FESTIVAL,24/16 OZ CAN,DOMESTIC,0.00,15.4900,15.4900,1
STEEL RESERVE PUNCH,24/16 OZ CAN,DOMESTIC,0.00,18.9900,18.9900,1
NATIONAL BOHEMIAN,24/16 OZ CAN,DOMESTIC,0.00,19.9900,19.9900,1
STEEL RESERVE MARG,24/16 OZ CAN,DOMESTIC,0.00,18.9900,18.9900,1
STEEL RESERVE BLKBERRY,24/16 OZ CAN,DOMESTIC,0.00,18.9900,18.9900,1
STEEL RESERVE PINEAPPLE,24/16 OZ CAN,DOMESTIC,0.00,18.9900,18.9900,1
NATTY RUSH WATERMELON SMASH,25 OZ CAN,DOMESTIC,210.00,0.9400,12.4900,15
NATTY RUSH BLUE FROSTBITE,25 OZ CAN,DOMESTIC,165.00,0.9400,12.4900,15
BUD CHELADA,25 OZ CAN,DOMESTIC,17.00,2.9500,36.9900,15
NATTY RUSH HURRICANE PUNCH,25 OZ CAN,DOMESTIC,205.00,0.9400,12.4900,15
HAMMER REBEL LAGER,30/12 OZ CAN,DOMESTIC,42.00,11.9900,11.9900,1
STROHS LIGHT,30/12 OZ CAN,DOMESTIC,1.00,17.9900,17.9900,1
MILWAUKEES CLASSC LGHT,30/12 OZ CAN,DOMESTIC,0.00,12.7900,12.7900,1
SCHAEFER,30/12 OZ CAN,DOMESTIC,3.00,15.9900,15.9900,1
BUD SELECT,30/12 OZ CAN,DOMESTIC,2.00,23.9900,23.9900,1
DUQUESNE PILS,30/12 OZ CAN,DOMESTIC,0.00,13.9700,13.9700,1
STROHS,30/12 OZ CAN,DOMESTIC,3.00,17.9900,17.9900,1
MILWAUKEES CLASSC LAGER,30/12 OZ CAN,DOMESTIC,0.00,12.7900,12.7900,1
MILWAUKEES CLASSIC ICE,30/12 OZ CAN,DOMESTIC,0.00,12.7900,12.7900,1
SCHAEFER LIGHT,30/12 OZ CAN,DOMESTIC,0.00,15.7900,15.7900,1
OLD MILWAUKEE LIGHT,30/12 OZ CAN,DOMESTIC,8.00,15.1900,15.1900,1
PABST LIGHT,30/12 OZ CAN,DOMESTIC,1.00,19.9900,19.9900,1
BRAUMEISTER BEER,30/12 OZ CAN,DOMESTIC,82.00,11.9900,11.9900,1
HAMM'S LIGHT,30/12 OZ CAN,DOMESTIC,51.00,12.2900,12.2900,1
VALENTINS WEISSBIER,32 OZ CAN,DOMESTIC,0.00,3.7500,38.4900,12
BUD LIGHT NFL VARIETY,36/12 OZ CAN,DOMESTIC,0.00,41.4900,41.4900,1
COORS LIGHT COOLER BAG,36/12 OZ CAN,DOMESTIC,45.00,26.4900,26.4900,1
REDDS STRAWBERRY,4/16 OZ CAN,DOMESTIC,0.00,5.4500,27.9900,6
REDDS APPLE,4/16 OZ CAN,DOMESTIC,16.00,5.9500,30.9900,6
REDDS CRANBERRY,4/16 OZ CAN,DOMESTIC,0.00,5.4500,27.9900,6
CAMO ICE,40 OZ BTL,DOMESTIC,0.00,2.6500,26.4900,12
MICKEYS PLASTIC,40 OZ BTL,DOMESTIC,0.00,2.7500,27.9900,12
